suhu,oksigen_terlarut,ph,amonia,berat_mean,age,pertumbuhan_berat
23.6111381322957,3.17580544747082,7.07205583657588,0.703370077821012,81.97,59,3.92
23.8630952380952,2.73614285714286,7.05718063492063,0.595003333333333,85.89,60,3.93
24.2638888888889,2.23033333333333,7.01924688888889,0.829878444444444,93.75,62,3.90000000000001
23.8080357142857,1.94552857142857,7.02200042857143,0.980073571428571,97.65,63,3.91999999999999
24.001582278481,1.99986075949367,7.0054935443038,0.929842405063291,101.57,64,2.92
24.1875,1.808,6.98556,2.26339,104.49,65,4.17
25.311773255814,1.49327906976744,6.93630686046512,1.15039290697674,121.17,69,4.03
24.6691176470588,1.60223529411765,6.94224329411765,1.117643,125.2,70,3.35000000000001
24.6352272727273,1.24240606060606,6.9310263030303,1.42882854545455,128.55,71,3.34999999999999
24.7326193820225,1.65966853932584,6.9204468258427,1.72437247191011,131.9,72,3.34999999999999
25.06328125,1.6971125,6.8951085,4.44957075,135.25,73,3.34999999999999
25.0408653846154,1.53278846153846,6.89651576923077,3.29143057692308,138.6,74,3.35000000000001
24.1326923076923,1.33566153846154,6.88380384615385,4.59186769230769,145.3,76,3.34999999999999
23.8677147239264,1.33703680981595,6.87059355828221,3.59525938650307,148.65,77,3.34999999999999
24.1708603896104,1.26484415584416,6.85476493506494,7.85069681818182,152,78,3.34999999999999
25.3964720194647,7.17765693430657,8.4065885109489,0.38,3.36,0,0.7
25.9300595238095,8.02617095238095,8.39548152857143,0.38,4.06,1,0.7
25.307929969104,6.714,8.4054468177137,0.38,4.76,2,0.7
25.0706740442656,9.2354476861167,8.33421807847082,0.394373189134809,5.46,3,0.7
24.5181005110732,6.0529101362862,8.32686497870528,0.38,6.16,4,0.7
24.3190085592011,6.31934807417974,8.23857727532097,0.38,6.86,5,0.699999999999999
24.710627753304,5.65784801762114,8.18024433920705,0.38,7.56,6,0.7
24.9528985507246,8.69898260869565,7.95099939130435,0.38,9.66,9,0.699999999999999
24.5486284846319,5.84678556111508,7.91966855611151,0.38,10.36,10,0.700000000000001
24.4392992424242,6.36688939393939,7.87393653030303,0.608083439393939,11.06,11,0.699999999999999
25.0110469745223,7.00686624203822,7.82162891719745,3.60741001592357,11.76,12,0.700000000000001
24.9946625344353,6.41601377410468,7.80187246556474,8.90478005509642,12.46,13,0.639999999999999
24.4850047984645,3.7346679462572,7.7651843378119,14.9862448176583,13.1,14,0.890000000000001
23.9395576131687,6.76265843621399,7.72524703703704,0.38,13.99,15,0.890000000000001
24.625,7.666,7.72095,153073904,14.88,16,0.889999999999999
24.5489130434783,6.29260869565217,7.68522217391304,0.38,15.77,17,0.890000000000001
24.8474576271186,7.42008474576271,7.64501118644068,19.1562027118644,16.66,18,0.890000000000001
25.7350543478261,6.63076086956522,7.62966652173913,22.8863547826087,17.55,19,0.890000000000001
25.09375,6.14629411764706,7.61253441176471,29.1916711764706,18.44,20,0.889999999999997
24.5824795081967,6.54659836065574,7.58305540983607,6.25596155737705,19.33,21,0.890000000000001
25.1950549450549,5.02662637362637,7.56925373626374,138.535768461539,20.22,22,0.890000000000001
24.3136632825719,3.59084940778342,7.55971148900169,42.743395465313,21.11,23,0.890000000000001
24.208984375,4.89150446428572,7.54709200892857,31.91162,22,24,0.890000000000001
25.7997159090909,5.15402272727273,7.51698068181818,118.651082954546,22.89,25,0.890000000000001
24.56103515625,5.40240625,7.51582,87.4379859375,23.78,26,0.890000000000001
23.8878205128205,5.61187179487179,7.52225769230769,129.40193025641,24.67,27,0.829999999999998
24.6437385740402,5.71328702010969,7.47695641681901,7.17260524680073,25.5,28,1.5
24.6688953488372,5.30992558139535,7.48348497674419,0.692554790697674,27,29,1.5
24.7303268765133,4.69311622276029,7.4460187409201,1.16648220338983,28.5,30,1.5
24.5802613941019,2.40663806970509,7.43679863270777,0.38,30,31,1.5
24.6521739130435,1.30834782608696,7.43601347826087,7.05162391304348,31.5,32,1.5
24.3651315789474,4.98109210526316,7.42194236842105,91.359265,33,33,1.5
24.1716804979253,5.15517012448133,7.41086466804979,63.7657682365145,34.5,34,1.5
24.3787790697674,4.83517209302326,7.3987339379845,16.4784833333333,36,35,1.5
24.3815331010453,5.14350522648084,7.39113599303136,12.654868873403,37.5,36,1.5
24.1496056241427,5.06168724279835,7.38387781893004,11.8958941838134,39,37,1.5
24.09296679198,4.69599122807018,7.36375808270677,42.7857378320802,40.5,38,1.5
24.5581793802145,4.97997497020262,7.33845562574493,71.9465025506556,42,39,1.5
24.6613063660478,3.91932714412025,7.3027534305924,53.4450334659593,43.5,40,1.5
24.9276960784314,8.39811764705882,7.31596058823529,33.4283749019608,45,41,1.5
24.4375,7.874,7.27759333333333,4.46906666666667,46.5,42,1.46
24.5625,5.519,7.27608,0.12775,50.88,45,1.46
25.28125,10.464,7.251115,1.14536,52.34,46,1.45999999999999
24.5456710414903,4.74155969517358,7.23673297205758,0.835315114309907,53.8,47,1.46
24.0833333333333,5.06233333333333,7.23069,0.469123333333333,55.26,48,1.46
24.5096982758621,4.40453673163418,7.1681712143928,0.370094782608696,56.72,49,1.46
24.0604619565217,6.90136212814645,7.157769902746,0.523809330663616,58.18,50,1.46
24.4192354698533,3.7933340575774,7.13260990765888,0.925116708310701,59.64,51,1.37
23.8912640056022,4.82397226890756,7.13224421288515,0.39608949859944,61.01,52,1.55
23.6605523841504,3.84860275352586,7.12823436870383,0.460101591672263,62.56,53,1.45999999999999
23.410871559633,3.40135082568807,7.11932419816514,0.342628506422018,64.02,54,1.46000000000001
23.8791494748687,4.26408889722431,7.1037588372093,0.548883435858965,65.48,55,1.52
24.4127056672761,5.11683180987203,7.08991537842779,0.543331809872029,67,56,3.59999999999999
24.4961997828447,4.89870358306189,7.08486001085776,1.01924885993485,70.6,57,3.60000000000001
24.2270161290323,2.61861290322581,7.06826493548387,0.741636709677419,74.2,58,3.59999999999999
23.6111381322957,3.17580544747082,7.07205583657588,0.703370077821012,77.8,59,3.60000000000001
23.8689516129032,2.52716129032258,7.05694467741935,0.595554838709677,81.4,60,3.59999999999999
24.2638888888889,2.23033333333333,7.01924688888889,0.829878444444444,88.6,62,3.60000000000001
23.8080357142857,1.94552857142857,7.02200042857143,0.980073571428571,92.2,63,3.59999999999999
24.001582278481,1.99986075949367,7.0054935443038,0.929842405063291,95.8,64,3.60000000000001
24.1875,1.808,6.98556,2.26339,99.4,65,3.6
25.311773255814,1.49327906976744,6.93630686046512,1.15039290697674,113.8,69,3.60000000000001
24.6691176470588,1.60223529411765,6.94224329411765,1.117643,117.4,70,3.09999999999999
24.6352272727273,1.24240606060606,6.9310263030303,1.42882854545455,120.5,71,3.09999999999999
24.7326193820225,1.65966853932584,6.9204468258427,1.72437247191011,123.6,72,3.10000000000001
25.06328125,1.6971125,6.8951085,4.4485905,126.7,73,3.10000000000001
25.0408653846154,1.53278846153846,6.89651576923077,3.29143057692308,129.8,74,3.09999999999999
24.1326923076923,1.33566153846154,6.88380384615385,4.59186769230769,136,76,3.09999999999999
23.8677147239264,1.33703680981595,6.87059355828221,3.59525938650307,139.1,77,3.09999999999999
24.1758814102564,1.2791217948718,6.85452115384615,9.03267121794872,142.2,78,3.09999999999999
23.4940996503496,4.9431013986014,7.31343017482517,5.85894741258741,3.2,0,0.61
25.0596662468514,5.87261712846348,7.29318793450882,7.65663073047859,3.81,1,0.61
24.7458584337349,4.71153012048193,7.29332376506024,10.0310626506024,4.42,2,0.61
24.3242753623188,6.10290289855072,7.30278660869565,35.7689752463768,5.03,3,0.609999999999999
23.8518793942672,4.49720713899405,7.3209744456463,31.4747320713899,5.64,4,0.61
23.7201395458846,4.99491485335856,7.31606280983917,41.4716462062441,6.25,5,0.61
24.3279516640254,5.29039302694136,7.30244912836767,27.903420792393,6.86,6,0.61
24.1559903047091,6.55237673130194,7.30036429362881,13.544667867036,8.69,9,0.610000000000001
23.8307786885246,5.05753672131148,7.29851044918033,72.4747361672131,9.3,10,0.609999999999999
23.8973153214774,5.20815389876881,7.2987209370725,71.7590501778386,9.91,11,0.609999999999999
24.1411521323997,5.0401190324634,7.30712807765754,22.3435951495862,10.52,12,0.610000000000001
24.3315377804014,4.71025974025974,7.45962172373082,12.8715412868949,11.13,13,0.569999999999999
23.9791666666667,4.95466666666667,7.14746333333333,31.9126033333333,11.7,14,1.28
24.072337962963,5.66752777777778,7.38261268518519,40.4898239351852,12.98,15,1.28
23.75390625,6.531875,7.310413125,26.1161275,15.54,17,1.28
24.5966981132076,5.64036477987421,7.29587460691824,22.4301762264151,16.82,18,1.28
24.7354550691244,5.51490092165899,7.30182387096774,18.9591308986175,18.1,19,1.28
24.1417107250755,5.7463247734139,7.30758566465257,23.0153689879154,19.38,20,1.28
23.930701754386,5.18495187969925,7.31086356390977,22.9597942957393,20.66,21,1.28
24.1771173747277,5.46527505446623,7.311165708061,37.3950739052288,21.94,22,1.28
23.6761625230203,5.21523020257827,7.31559342541436,71.5902768508287,23.22,23,1.28
23.5552949061662,5.33355049151028,7.31688671134942,40.9551798123325,24.5,24,1.28
24.3563305873925,5.34031088825215,7.31108899713467,18.6605262965616,25.78,25,1.28
23.8840977068794,5.69646061814556,7.31282959122632,19.5286686340977,27.06,26,1.28
23.1194751381216,5.94934254143646,7.41685519337017,35.4032625966851,28.34,27,1.26
23.5975021910605,5.53129097283085,7.35122929886065,74.6856068185802,29.6,28,0.889999999999997
23.8316029900332,5.67705315614618,7.32336455149502,267.274997641196,30.49,29,0.890000000000001
23.7642980935875,5.8526568457539,7.32684455805893,295.424513778163,31.38,30,0.890000000000004
24.4434523809524,5.08,7.33488142857143,930.116904285714,32.27,31,0.889999999999993
23.9110576923077,6.37511538461538,7.31170230769231,8648.67375461539,33.16,32,0.890000000000001
23.65625,5.08,7.32375,10621.939455,34.05,33,0.890000000000001
23.6953125,3.875375,7.31353375,9688.44805875,34.94,34,0.890000000000001
24.0240384615385,5.13776923076923,7.22335538461538,9526.54593692308,35.83,35,0.890000000000001
23.8813405797101,5.25407246376812,7.06726782608696,7334.36512391304,36.72,36,0.890000000000001
23.3924180327869,4.82027868852459,7.07188081967213,7846.28798688525,37.61,37,0.890000000000001
23.5678519593614,4.34133671988389,7.36145764876633,3669.96362502177,38.5,38,0.890000000000001
23.7740322580645,5.00965419354839,7.30886385806452,3608.34732308387,39.39,39,0.890000000000001
23.9378378378378,5.09577837837838,7.36376801544402,6255.72972707336,40.28,40,0.829999999999998
23.7905226119059,5.12706414397785,7.42234014766959,5071.13643661283,41.11,41,0.890000000000001
23.5351239669422,5.08902779864763,7.38935128474831,4292.39087429752,42,42,0.520000000000003
24.090625,5.50903333333333,7.2848595,3633.38566425,42.52,43,0.519999999999996
23.8449222936763,4.91426580921758,7.32908657020364,4577.2486660343,43.04,44,0.520000000000003
23.8502906976744,4.9046330749354,7.34090171403962,3393.41081154177,43.56,45,0.519999999999996
24.2889945652174,4.79975543478261,7.24795252173913,605.094527554348,44.08,46,0.520000000000003
23.9258216395864,5.09040103397341,7.34594067577548,236.954260993353,44.6,47,0.519999999999996
23.4583333333333,5.56166666666667,7.41226666666667,144.336123333333,45.12,48,0.520000000000003
23.7880291005291,5.11609722222222,7.43831406746032,64.8374428439153,45.64,49,0.519999999999996
23.4355043961129,5.09190837575197,7.42128589541879,95.7194560434984,46.16,50,0.520000000000003
23.6561442725955,5.08711503141614,7.45744776703722,11.3623270710488,46.68,51,0.520000000000003
23.2146104376109,5.01911531638084,7.43620291543465,5.62847920461266,47.2,52,0.519999999999996
22.9461168639053,5.09804881656805,7.36902543786982,4.47820916863905,47.72,53,0.520000000000003
22.6591394870171,5.09080018999367,7.34082837872071,1.73960142178594,48.24,54,0.519999999999996
23.1056183874498,5.07127070412258,7.32314288215979,0.564190674936155,48.76,55,0.539999999999999
23.6476119664101,5.06626941917425,7.34448743177047,0.256434587123863,49.3,56,7.71
23.7319798173955,5.04725708793849,7.30406921672273,0.193500321960596,57.01,57,7.71
23.4895730807087,5.06589862204724,7.28316873523622,0.139178262795276,64.72,58,7.71000000000001
22.9609042553192,5.08163687943262,7.2258814751773,0.117957631205674,72.43,59,7.70999999999999
23.0483870967742,5.09423870967742,7.26082335483871,0.0840618064516129,80.14,60,7.71
23.3166546242775,4.97895375722543,7.27575393063584,0.00659130057803468,95.56,62,7.70999999999999
22.9667706333973,5.04663915547025,7.18263443378119,0.00796629558541267,103.27,63,7.71000000000001
23.2013536379019,5.02430964467005,7.14071248730964,0.00560592216582064,110.98,64,7.70999999999999
23.39453125,4.966125,7.170254375,0.00505875,118.69,65,7.71
24.2693661971831,5.02759154929577,7.30510089788732,0.00107177816901409,149.53,69,7.77000000000001
23.746379093199,5.0020201511335,7.37771534844668,0.000990327455919396,157.3,70,0.849999999999994
23.6713622625216,4.99751554404145,7.23349417962003,0.000668929188255613,158.15,71,0.849999999999994
24.0892685274302,4.99917324350337,7.15679277189605,0.000275004812319538,159,72,0.849999999999994
24.2395833333333,5.0359029535865,7.1635620464135,0.000780464135021097,159.85,73,0.849999999999994
24.1657427937916,5.01674944567628,7.12326033259423,0.000693414634146341,160.7,74,0.850000000000009
23.2904328018223,4.99361503416857,7.14742548974943,0.000508337129840547,162.4,76,0.849999999999994
22.9167608499096,5.0055452079566,7.22232671790235,0.000523996383363472,163.25,77,0.849999999999994
23.2017654476671,5.0024552332913,7.2148658259773,0.000483392181588903,164.1,78,0.849999999999994
24.625,4.817,8.01148,528.79272,6.23,4,0.79
26.25,6.888,8.05354066666667,121.010508,7.81,6,0.79
25.1279932950192,7.73067049808429,7.94844201149425,306.334929597701,10.18,9,0.790000000000001
24.6795902489627,5.76318215767635,7.93311661825726,412.506920352697,10.97,10,0.789999999999999
24.1709956709957,6.61395670995671,7.90740380952381,386.176583290043,11.76,11,0.79
25.8920855379189,7.04041798941799,7.82756955908289,218.72019324515,13.34,13,0.76
24.8732018308631,6.61876285963383,7.8265470880558,375.64100559721,14.1,14,2.22
24.1574312714777,8.80149828178694,7.81994594501718,402.990597250859,16.32,15,2.22
24.8090277777778,3.51933333333333,7.78273444444445,539.997378333333,20.76,17,2.22
25.5185512367491,4.91324381625442,7.74629621908127,496.278948798587,22.98,18,2.22
25.4661231884058,5.52567246376812,7.73551724637681,467.212125246377,25.2,19,2.22
25.0482016509434,4.61130896226415,7.71515721698113,316.989254221698,27.42,20,2
24.5469559585492,5.58373575129534,7.70968238341969,496.695005699482,29.42,21,2.22
25.489247311828,5.06719623655914,7.68179916666667,,31.64,22,0.219999999999999
24.5040035587189,6.02378647686833,7.67955725978648,,31.86,23,0.219999999999999
25.1481164383562,7.66124657534246,7.66666479452055,317.10184109589,32.08,24,0.219999999999999
25.1228813559322,6.24802311248074,7.65302043143297,,32.3,25,0.220000000000006
24.9521341463415,4.88623902439024,7.64013313821138,,32.52,26,0.219999999999999
24.3125,5.041,7.755,69.47272,32.74,27,12.46
25.4166666666667,3.318,7.61351333333333,215.323566666667,45.2,28,1.89
24.9791666666667,8.46666666666667,7.53331666666667,94.12723,47.09,29,1.88999999999999
25.1875,3.437,7.60329833333333,154.97689,48.98,30,3.78
24.28125,1.542,7.775425,80.823675,52.76,31,0
24.7189290830946,6.32491977077364,7.58890793696275,,52.76,32,0
24.1670968534907,5.25752212389381,7.59859651917404,,52.76,33,1.89
24.6029769137303,4.22617010935601,7.58916825030377,178.205842065614,54.65,34,1.89
24.5390918958032,4.82074211287988,7.59183434732272,235.274405936324,56.54,35,1.94
24.6920401097465,5.83128011497256,7.55939450222106,134.065320932846,58.48,36,1.89
24.4393046418129,4.67513377192982,7.55069275584795,87.9914440972222,60.37,37,1.87
24.4506893989432,6.43710072655218,7.53732363936592,107.466143464333,62.24,38,1.88999999999999
24.5774371069182,6.04988343815514,7.52825437316562,123.328653794549,64.13,39,0.945
24.8354709554832,6.83237133550489,7.50078864820847,6.86106332247557,66.02,41,5.58
24.5770411295273,7.14932780847145,7.50365365868631,0.899150828729282,71.6,42,6.32000000000001
24.9267418032787,6.04715409836066,7.38352642622951,0.119151983606557,77.92,43,6.31999999999999
24.8927655677656,4.26542564102564,7.5090186007326,0.0134711868131868,84.24,44,6.32000000000001
24.9813126391982,5.34654621380846,7.56011784521158,0.00710982739420935,90.56,45,6.31999999999999
25.3236339229311,4.72256222362603,7.61706024005054,0.00246108654453569,96.88,46,6.32000000000001
24.9747009569378,4.51015183413078,7.60930297926635,0.000737518341307815,103.2,47,3.16
24.8895746887967,3.52282323651452,7.67003532780083,0.000175410788381743,109.52,49,6.3
24.4577077077077,3.12206656656657,7.64043952452452,0.000182202202202202,115.82,50,6.34
25.0433380173735,4.11565048543689,7.66272818599898,0.000192733776188043,122.16,51,6.31999999999999
24.4775201135826,3.59073402744912,7.70909471840984,7.5551348793185E-05,128.48,52,6.32000000000002
24.0575143586471,4.68556541161455,7.71676361199745,7.44862795149968E-05,134.8,53,6.31999999999999
23.7187695190506,5.11702935665209,7.7141532792005,6.23048094940662E-05,141.12,54,6.31635314483501
24.1520845354876,4.82514137334103,7.59098419503751,7.9665320253895E-05,147.436353144835,55,12.663646855165
24.684681056701,3.84180197594502,7.56867240979381,7.22207903780069E-05,160.1,56,3.26000000000002
24.6101441631505,3.67787623066104,7.58167464135021,9.05485232067511E-05,163.36,57,3.25999999999999
24.5707075856444,4.31325938009788,7.58148104404568,8.55138662316476E-05,166.62,58,3.25999999999999
23.9524268887084,3.43326563769293,7.59834441917141,6.4021121039805E-05,169.88,59,3.25999999999999
24.083875464684,4.01113382899628,7.56124007434944,8.3271375464684E-05,173.14,60,1.63000000000001
24.6455479452055,3.07430479452055,7.54187253424658,7.45547945205479E-05,176.4,62,3.25999999999999
24.1399428274428,3.14411434511434,7.56968461538462,7.72557172557173E-05,179.66,63,3.25999999999999
24.2047605790646,2.78298663697105,7.56801244988864,7.15367483296214E-05,182.92,64,3.26000000000002
24.3419117647059,1.54976470588235,7.60666294117647,8.58823529411765E-05,186.18,65,0.814999999999998
25.6641891891892,2.34905945945946,7.53404475675676,0.000107621621621622,189.44,69,16.36
25.4904844290657,2.63924048442907,7.52813079584775,0.000108667820069204,205.8,70,2.56
25.0064432989691,2.24837731958763,7.55115610309278,0.000104783505154639,208.36,71,2.55999999999997
25.1675097911227,1.56270496083551,7.52283610966057,0.000105182767624021,210.92,72,2.56
25.8238636363636,2.68498395721925,7.5160686631016,0.00030379679144385,213.48,73,2.56
25.6139380530973,1.52622123893805,7.6115996460177,0.000148938053097345,216.04,74,1.28
24.5905898876405,1.76638202247191,7.4982097752809,9.64044943820225E-05,218.6,76,2.56
24.0839160839161,1.4931013986014,7.51734062937063,0.000105489510489511,221.16,77,2.56999999999999
24.5994318181818,1.45395454545455,7.54657136363636,0.000152772727272727,223.73,78,2.56999999999999
